HEA_with_LS_Best
id,x,y,cost
34,2834,1384,245
170,2829,1619,522
152,2909,1748,83
183,3276,1559,31
140,3287,1689,60
4,3337,1928,515
149,3388,1945,501
28,3485,1906,229
20,3731,1803,11
60,3979,1762,164
148,3825,1576,145
47,3907,1503,174
94,3944,1385,108
66,3928,1338,512
179,3749,1066,205
99,3586,1263,451
130,3461,1269,475
95,3370,1235,263
185,3525,1112,27
86,3382,964,27
166,3525,715,67
194,3437,588,248
176,3281,586,6
113,3325,479,63
114,3431,256,381
137,3433,28,262
127,3238,171,238
89,3196,229,303
103,3241,318,302
163,3078,311,182
187,2813,30,216
153,2717,358,51
81,2453,462,379
77,2282,296,81
141,2098,6,25
91,1856,126,523
61,1736,127,313
36,1677,73,103
177,1450,398,52
5,1191,249,141
78,1152,93,410
175,1131,69,131
142,1120,129,575
45,1060,195,505
80,673,52,170
190,667,101,52
136,783,317,486
73,700,487,488
54,637,536,299
31,632,506,215
193,579,472,333
117,513,566,31
198,441,604,470
156,297,653,506
1,278,832,247
16,119,890,585
27,2,879,400
38,70,984,384
63,32,1428,56
40,7,1897,120
107,73,1855,324
133,514,1770,371
122,425,1514,155
135,277,1305,92
131,555,1117,355
121,846,1034,10
51,1000,1347,314
90,767,1474,99
147,1085,1811,147
6,1456,1804,329
188,1622,1862,198
169,1713,1818,92
132,1833,1789,381
70,2012,1975,87
3,2116,1873,105
15,2085,1797,350
145,2043,1713,221
13,1889,1720,411
195,1882,1616,342
168,1848,1559,75
139,1680,1260,362
11,1777,1185,330
138,1706,1019,244
33,1893,1017,78
160,1978,992,421

